,gpu_src,cpu_src,cpu_exec,gpu_exec,errors,n,b1,b2,b3,g1,g2,g3
83,"


__global__ void kernel(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int eloquent_kepler = bx*bdx + tx;
    if (eloquent_kepler < N){
 
        __shared__ float nifty_gates[1024];

    }
    
        
}

void func_gpu(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vigorous_wing_input_gpu;
    float * unruffled_darwin_input_gpu;
    float * sleepy_mccarthy_output_gpu;
    float * agitated_johnson_output_gpu;

    cudaMalloc(&vigorous_wing_input_gpu, size);
    cudaMalloc(&unruffled_darwin_input_gpu, size);
    cudaMalloc(&sleepy_mccarthy_output_gpu, size);
    cudaMalloc(&agitated_johnson_output_gpu, size);

    cudaMemcpy(vigorous_wing_input_gpu, vigorous_wing_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(unruffled_darwin_input_gpu, unruffled_darwin_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vigorous_wing_input_gpu, unruffled_darwin_input_gpu, sleepy_mccarthy_output_gpu, agitated_johnson_output_gpu, N);

    cudaMemcpy(sleepy_mccarthy_output, sleepy_mccarthy_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(agitated_johnson_output, agitated_johnson_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vigorous_wing_input_gpu);
    cudaFree(unruffled_darwin_input_gpu);
    cudaFree(sleepy_mccarthy_output_gpu);
    cudaFree(agitated_johnson_output_gpu);
}
        ","
void func_cpu(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N){

    for (int eloquent_kepler = 0; eloquent_kepler <= N; eloquent_kepler++){

        float *nifty_gates;
        nifty_gates = (float *)malloc(N*sizeof(float));

    }
        
}
        ",0.440000,0.170000,0,100000,1000,1,1,100,1,1
84,"


__global__ void kernel(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int eloquent_kepler = bx*bdx + tx;
    if (eloquent_kepler < N){
 
        __shared__ float nifty_gates[1024];

    }
    
        
}

void func_gpu(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vigorous_wing_input_gpu;
    float * unruffled_darwin_input_gpu;
    float * sleepy_mccarthy_output_gpu;
    float * agitated_johnson_output_gpu;

    cudaMalloc(&vigorous_wing_input_gpu, size);
    cudaMalloc(&unruffled_darwin_input_gpu, size);
    cudaMalloc(&sleepy_mccarthy_output_gpu, size);
    cudaMalloc(&agitated_johnson_output_gpu, size);

    cudaMemcpy(vigorous_wing_input_gpu, vigorous_wing_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(unruffled_darwin_input_gpu, unruffled_darwin_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vigorous_wing_input_gpu, unruffled_darwin_input_gpu, sleepy_mccarthy_output_gpu, agitated_johnson_output_gpu, N);

    cudaMemcpy(sleepy_mccarthy_output, sleepy_mccarthy_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(agitated_johnson_output, agitated_johnson_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vigorous_wing_input_gpu);
    cudaFree(unruffled_darwin_input_gpu);
    cudaFree(sleepy_mccarthy_output_gpu);
    cudaFree(agitated_johnson_output_gpu);
}
        ","
void func_cpu(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N){

    for (int eloquent_kepler = 0; eloquent_kepler <= N; eloquent_kepler++){

        float *nifty_gates;
        nifty_gates = (float *)malloc(N*sizeof(float));

    }
        
}
        ",0.460000,0.150000,0,100000,100,1,1,1000,1,1
85,"


__global__ void kernel(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int eloquent_kepler = bx*bdx + tx;
    if (eloquent_kepler < N){
 
        __shared__ float nifty_gates[1024];

    }
    
        
}

void func_gpu(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vigorous_wing_input_gpu;
    float * unruffled_darwin_input_gpu;
    float * sleepy_mccarthy_output_gpu;
    float * agitated_johnson_output_gpu;

    cudaMalloc(&vigorous_wing_input_gpu, size);
    cudaMalloc(&unruffled_darwin_input_gpu, size);
    cudaMalloc(&sleepy_mccarthy_output_gpu, size);
    cudaMalloc(&agitated_johnson_output_gpu, size);

    cudaMemcpy(vigorous_wing_input_gpu, vigorous_wing_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(unruffled_darwin_input_gpu, unruffled_darwin_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vigorous_wing_input_gpu, unruffled_darwin_input_gpu, sleepy_mccarthy_output_gpu, agitated_johnson_output_gpu, N);

    cudaMemcpy(sleepy_mccarthy_output, sleepy_mccarthy_output_gpu, size, cudaMemcpyDeviceToHost);
    cudaMemcpy(agitated_johnson_output, agitated_johnson_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vigorous_wing_input_gpu);
    cudaFree(unruffled_darwin_input_gpu);
    cudaFree(sleepy_mccarthy_output_gpu);
    cudaFree(agitated_johnson_output_gpu);
}
        ","
void func_cpu(float * vigorous_wing_input, float * unruffled_darwin_input, float * sleepy_mccarthy_output, float * agitated_johnson_output, unsigned int N){

    for (int eloquent_kepler = 0; eloquent_kepler <= N; eloquent_kepler++){

        float *nifty_gates;
        nifty_gates = (float *)malloc(N*sizeof(float));

    }
        
}
        ",0.440000,0.160000,0,100000,1000,1,1,100,1,1
86,"


__global__ void kernel(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int practical_feynman = bx*bdx + tx;
    if (practical_feynman < N){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];
        __syncthreads();
    }
    
        
}

void func_gpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vibrant_edison_input_gpu;
    float * ecstatic_wiles_input_gpu;
    float * practical_sinoussi_output_gpu;

    cudaMalloc(&vibrant_edison_input_gpu, size);
    cudaMalloc(&ecstatic_wiles_input_gpu, size);
    cudaMalloc(&practical_sinoussi_output_gpu, size);

    cudaMemcpy(vibrant_edison_input_gpu, vibrant_edison_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(ecstatic_wiles_input_gpu, ecstatic_wiles_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vibrant_edison_input_gpu, ecstatic_wiles_input_gpu, practical_sinoussi_output_gpu, N);

    cudaMemcpy(practical_sinoussi_output, practical_sinoussi_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vibrant_edison_input_gpu);
    cudaFree(ecstatic_wiles_input_gpu);
    cudaFree(practical_sinoussi_output_gpu);
}
        ","
void func_cpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){

    for (int practical_feynman = 0; practical_feynman <= N; practical_feynman++){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];

    }
        
}
        ",0.000000,0.230000,0,10,10,1,1,1,1,1
87,"


__global__ void kernel(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int practical_feynman = bx*bdx + tx;
    if (practical_feynman < N){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];
        __syncthreads();
    }
    
        
}

void func_gpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vibrant_edison_input_gpu;
    float * ecstatic_wiles_input_gpu;
    float * practical_sinoussi_output_gpu;

    cudaMalloc(&vibrant_edison_input_gpu, size);
    cudaMalloc(&ecstatic_wiles_input_gpu, size);
    cudaMalloc(&practical_sinoussi_output_gpu, size);

    cudaMemcpy(vibrant_edison_input_gpu, vibrant_edison_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(ecstatic_wiles_input_gpu, ecstatic_wiles_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vibrant_edison_input_gpu, ecstatic_wiles_input_gpu, practical_sinoussi_output_gpu, N);

    cudaMemcpy(practical_sinoussi_output, practical_sinoussi_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vibrant_edison_input_gpu);
    cudaFree(ecstatic_wiles_input_gpu);
    cudaFree(practical_sinoussi_output_gpu);
}
        ","
void func_cpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){

    for (int practical_feynman = 0; practical_feynman <= N; practical_feynman++){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];

    }
        
}
        ",0.000000,0.160000,0,100,100,1,1,1,1,1
88,"


__global__ void kernel(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int practical_feynman = bx*bdx + tx;
    if (practical_feynman < N){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];
        __syncthreads();
    }
    
        
}

void func_gpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vibrant_edison_input_gpu;
    float * ecstatic_wiles_input_gpu;
    float * practical_sinoussi_output_gpu;

    cudaMalloc(&vibrant_edison_input_gpu, size);
    cudaMalloc(&ecstatic_wiles_input_gpu, size);
    cudaMalloc(&practical_sinoussi_output_gpu, size);

    cudaMemcpy(vibrant_edison_input_gpu, vibrant_edison_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(ecstatic_wiles_input_gpu, ecstatic_wiles_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vibrant_edison_input_gpu, ecstatic_wiles_input_gpu, practical_sinoussi_output_gpu, N);

    cudaMemcpy(practical_sinoussi_output, practical_sinoussi_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vibrant_edison_input_gpu);
    cudaFree(ecstatic_wiles_input_gpu);
    cudaFree(practical_sinoussi_output_gpu);
}
        ","
void func_cpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){

    for (int practical_feynman = 0; practical_feynman <= N; practical_feynman++){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];

    }
        
}
        ",0.000000,0.150000,0,100,10,1,1,10,1,1
89,"


__global__ void kernel(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int practical_feynman = bx*bdx + tx;
    if (practical_feynman < N){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];
        __syncthreads();
    }
    
        
}

void func_gpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vibrant_edison_input_gpu;
    float * ecstatic_wiles_input_gpu;
    float * practical_sinoussi_output_gpu;

    cudaMalloc(&vibrant_edison_input_gpu, size);
    cudaMalloc(&ecstatic_wiles_input_gpu, size);
    cudaMalloc(&practical_sinoussi_output_gpu, size);

    cudaMemcpy(vibrant_edison_input_gpu, vibrant_edison_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(ecstatic_wiles_input_gpu, ecstatic_wiles_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vibrant_edison_input_gpu, ecstatic_wiles_input_gpu, practical_sinoussi_output_gpu, N);

    cudaMemcpy(practical_sinoussi_output, practical_sinoussi_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vibrant_edison_input_gpu);
    cudaFree(ecstatic_wiles_input_gpu);
    cudaFree(practical_sinoussi_output_gpu);
}
        ","
void func_cpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){

    for (int practical_feynman = 0; practical_feynman <= N; practical_feynman++){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];

    }
        
}
        ",0.000000,0.150000,0,100,1,1,1,100,1,1
90,"


__global__ void kernel(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int practical_feynman = bx*bdx + tx;
    if (practical_feynman < N){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];
        __syncthreads();
    }
    
        
}

void func_gpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vibrant_edison_input_gpu;
    float * ecstatic_wiles_input_gpu;
    float * practical_sinoussi_output_gpu;

    cudaMalloc(&vibrant_edison_input_gpu, size);
    cudaMalloc(&ecstatic_wiles_input_gpu, size);
    cudaMalloc(&practical_sinoussi_output_gpu, size);

    cudaMemcpy(vibrant_edison_input_gpu, vibrant_edison_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(ecstatic_wiles_input_gpu, ecstatic_wiles_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vibrant_edison_input_gpu, ecstatic_wiles_input_gpu, practical_sinoussi_output_gpu, N);

    cudaMemcpy(practical_sinoussi_output, practical_sinoussi_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vibrant_edison_input_gpu);
    cudaFree(ecstatic_wiles_input_gpu);
    cudaFree(practical_sinoussi_output_gpu);
}
        ","
void func_cpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){

    for (int practical_feynman = 0; practical_feynman <= N; practical_feynman++){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];

    }
        
}
        ",0.000000,0.160000,0,10000,10000,1,1,1,1,1
91,"


__global__ void kernel(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int practical_feynman = bx*bdx + tx;
    if (practical_feynman < N){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];
        __syncthreads();
    }
    
        
}

void func_gpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vibrant_edison_input_gpu;
    float * ecstatic_wiles_input_gpu;
    float * practical_sinoussi_output_gpu;

    cudaMalloc(&vibrant_edison_input_gpu, size);
    cudaMalloc(&ecstatic_wiles_input_gpu, size);
    cudaMalloc(&practical_sinoussi_output_gpu, size);

    cudaMemcpy(vibrant_edison_input_gpu, vibrant_edison_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(ecstatic_wiles_input_gpu, ecstatic_wiles_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vibrant_edison_input_gpu, ecstatic_wiles_input_gpu, practical_sinoussi_output_gpu, N);

    cudaMemcpy(practical_sinoussi_output, practical_sinoussi_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vibrant_edison_input_gpu);
    cudaFree(ecstatic_wiles_input_gpu);
    cudaFree(practical_sinoussi_output_gpu);
}
        ","
void func_cpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){

    for (int practical_feynman = 0; practical_feynman <= N; practical_feynman++){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];

    }
        
}
        ",0.000000,0.160000,0,10000,1000,1,1,10,1,1
92,"


__global__ void kernel(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int practical_feynman = bx*bdx + tx;
    if (practical_feynman < N){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];
        __syncthreads();
    }
    
        
}

void func_gpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vibrant_edison_input_gpu;
    float * ecstatic_wiles_input_gpu;
    float * practical_sinoussi_output_gpu;

    cudaMalloc(&vibrant_edison_input_gpu, size);
    cudaMalloc(&ecstatic_wiles_input_gpu, size);
    cudaMalloc(&practical_sinoussi_output_gpu, size);

    cudaMemcpy(vibrant_edison_input_gpu, vibrant_edison_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(ecstatic_wiles_input_gpu, ecstatic_wiles_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vibrant_edison_input_gpu, ecstatic_wiles_input_gpu, practical_sinoussi_output_gpu, N);

    cudaMemcpy(practical_sinoussi_output, practical_sinoussi_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vibrant_edison_input_gpu);
    cudaFree(ecstatic_wiles_input_gpu);
    cudaFree(practical_sinoussi_output_gpu);
}
        ","
void func_cpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){

    for (int practical_feynman = 0; practical_feynman <= N; practical_feynman++){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];

    }
        
}
        ",0.000000,0.190000,0,10000,100,1,1,100,1,1
93,"


__global__ void kernel(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int practical_feynman = bx*bdx + tx;
    if (practical_feynman < N){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];
        __syncthreads();
    }
    
        
}

void func_gpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vibrant_edison_input_gpu;
    float * ecstatic_wiles_input_gpu;
    float * practical_sinoussi_output_gpu;

    cudaMalloc(&vibrant_edison_input_gpu, size);
    cudaMalloc(&ecstatic_wiles_input_gpu, size);
    cudaMalloc(&practical_sinoussi_output_gpu, size);

    cudaMemcpy(vibrant_edison_input_gpu, vibrant_edison_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(ecstatic_wiles_input_gpu, ecstatic_wiles_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vibrant_edison_input_gpu, ecstatic_wiles_input_gpu, practical_sinoussi_output_gpu, N);

    cudaMemcpy(practical_sinoussi_output, practical_sinoussi_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vibrant_edison_input_gpu);
    cudaFree(ecstatic_wiles_input_gpu);
    cudaFree(practical_sinoussi_output_gpu);
}
        ","
void func_cpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){

    for (int practical_feynman = 0; practical_feynman <= N; practical_feynman++){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];

    }
        
}
        ",0.000000,0.170000,0,100000,10000,1,1,10,1,1
94,"


__global__ void kernel(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int practical_feynman = bx*bdx + tx;
    if (practical_feynman < N){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];
        __syncthreads();
    }
    
        
}

void func_gpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vibrant_edison_input_gpu;
    float * ecstatic_wiles_input_gpu;
    float * practical_sinoussi_output_gpu;

    cudaMalloc(&vibrant_edison_input_gpu, size);
    cudaMalloc(&ecstatic_wiles_input_gpu, size);
    cudaMalloc(&practical_sinoussi_output_gpu, size);

    cudaMemcpy(vibrant_edison_input_gpu, vibrant_edison_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(ecstatic_wiles_input_gpu, ecstatic_wiles_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vibrant_edison_input_gpu, ecstatic_wiles_input_gpu, practical_sinoussi_output_gpu, N);

    cudaMemcpy(practical_sinoussi_output, practical_sinoussi_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vibrant_edison_input_gpu);
    cudaFree(ecstatic_wiles_input_gpu);
    cudaFree(practical_sinoussi_output_gpu);
}
        ","
void func_cpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){

    for (int practical_feynman = 0; practical_feynman <= N; practical_feynman++){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];

    }
        
}
        ",0.000000,0.160000,0,100000,1000,1,1,100,1,1
95,"


__global__ void kernel(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int practical_feynman = bx*bdx + tx;
    if (practical_feynman < N){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];
        __syncthreads();
    }
    
        
}

void func_gpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vibrant_edison_input_gpu;
    float * ecstatic_wiles_input_gpu;
    float * practical_sinoussi_output_gpu;

    cudaMalloc(&vibrant_edison_input_gpu, size);
    cudaMalloc(&ecstatic_wiles_input_gpu, size);
    cudaMalloc(&practical_sinoussi_output_gpu, size);

    cudaMemcpy(vibrant_edison_input_gpu, vibrant_edison_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(ecstatic_wiles_input_gpu, ecstatic_wiles_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vibrant_edison_input_gpu, ecstatic_wiles_input_gpu, practical_sinoussi_output_gpu, N);

    cudaMemcpy(practical_sinoussi_output, practical_sinoussi_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vibrant_edison_input_gpu);
    cudaFree(ecstatic_wiles_input_gpu);
    cudaFree(practical_sinoussi_output_gpu);
}
        ","
void func_cpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){

    for (int practical_feynman = 0; practical_feynman <= N; practical_feynman++){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];

    }
        
}
        ",0.000000,0.170000,0,100000,100,1,1,1000,1,1
96,"


__global__ void kernel(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){
    int bx = blockIdx.x, bdx = blockDim.x,  tx = threadIdx.x;

    int practical_feynman = bx*bdx + tx;
    if (practical_feynman < N){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];
        __syncthreads();
    }
    
        
}

void func_gpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N, dim3 block, dim3 grid, size_t size){
    float * vibrant_edison_input_gpu;
    float * ecstatic_wiles_input_gpu;
    float * practical_sinoussi_output_gpu;

    cudaMalloc(&vibrant_edison_input_gpu, size);
    cudaMalloc(&ecstatic_wiles_input_gpu, size);
    cudaMalloc(&practical_sinoussi_output_gpu, size);

    cudaMemcpy(vibrant_edison_input_gpu, vibrant_edison_input, size, cudaMemcpyHostToDevice);
    cudaMemcpy(ecstatic_wiles_input_gpu, ecstatic_wiles_input, size, cudaMemcpyHostToDevice);

    kernel<<<block, grid>>>(vibrant_edison_input_gpu, ecstatic_wiles_input_gpu, practical_sinoussi_output_gpu, N);

    cudaMemcpy(practical_sinoussi_output, practical_sinoussi_output_gpu, size, cudaMemcpyDeviceToHost);

    cudaFree(vibrant_edison_input_gpu);
    cudaFree(ecstatic_wiles_input_gpu);
    cudaFree(practical_sinoussi_output_gpu);
}
        ","
void func_cpu(float * vibrant_edison_input, float * ecstatic_wiles_input, float * practical_sinoussi_output, unsigned int N){

    for (int practical_feynman = 0; practical_feynman <= N; practical_feynman++){
        practical_sinoussi_output[practical_feynman] -= vibrant_edison_input[practical_feynman];
        practical_sinoussi_output[practical_feynman] /= vibrant_edison_input[practical_feynman];

    }
        
}
        ",0.000000,0.180000,0,100000,1000,1,1,100,1,1
